ACST,Power
2017-09-23 11:37:00+08:00,2939.38534192
2017-09-23 11:47:00+08:00,1085.2009448
2017-09-23 11:57:00+08:00,1494.84633472
2017-09-23 12:07:00+08:00,1193.00236352
2017-09-23 12:17:00+08:00,1171.4420816
2017-09-23 12:27:00+08:00,1868.5579183999998
2017-09-23 12:37:00+08:00,1667.3286052800001
2017-09-23 12:47:00+08:00,1437.35224656
2017-09-23 12:57:00+08:00,2055.41371024
2017-09-23 13:07:00+08:00,3097.4940911999997
2017-09-23 13:17:00+08:00,2968.13238752
2017-09-23 13:27:00+08:00,840.8510648
2017-09-23 13:37:00+08:00,1121.13475104
2017-09-23 13:47:00+08:00,862.41134672
2017-09-23 13:57:00+08:00,2350.0709208
2017-09-23 14:07:00+08:00,1013.3333323200001
2017-09-23 14:17:00+08:00,1286.43026096
2017-09-23 14:27:00+08:00,948.65248352
2017-09-23 14:37:00+08:00,1401.41844032
2017-09-23 14:47:00+08:00,2041.0401889600003
2017-09-23 14:57:00+08:00,1926.0520096
2017-09-23 15:07:00+08:00,2982.5059088
2017-09-23 15:17:00+08:00,2199.1489352000003
2017-09-23 15:27:00+08:00,1502.0330984
2017-09-23 15:37:00+08:00,941.4657198400001
2017-09-23 15:47:00+08:00,934.2789591999999
2017-09-23 15:57:00+08:00,733.0496460799999
2017-09-23 16:07:00+08:00,438.39243552000005
2017-09-23 16:17:00+08:00,467.13948112
2017-09-23 16:27:00+08:00,682.74231552
2017-09-23 16:37:00+08:00,452.7659568
2017-09-23 16:47:00+08:00,229.97635872
2017-09-23 16:57:00+08:00,265.91016496000003
2017-09-23 17:07:00+08:00,208.41607679999998
2017-09-23 17:17:00+08:00,150.9219856
2017-09-23 17:27:00+08:00,129.36170063999998
2017-09-23 17:37:00+08:00,79.05437312
2017-09-23 17:47:00+08:00,43.12056688
2017-09-23 17:57:00+08:00,14.37352128
2017-09-24 07:07:00+08:00,114.98817936
2017-09-24 07:17:00+08:00,122.17493999999999
2017-09-24 07:27:00+08:00,165.29550688
2017-09-24 07:37:00+08:00,179.6690312
2017-09-24 07:47:00+08:00,309.03073184
2017-09-24 07:57:00+08:00,388.08510495999997
2017-09-24 08:07:00+08:00,459.95271744
2017-09-24 08:17:00+08:00,646.8085092800001
2017-09-24 08:27:00+08:00,646.8085092800001
2017-09-24 08:37:00+08:00,984.5862897599999
2017-09-24 08:47:00+08:00,1135.50827536
2017-09-24 08:57:00+08:00,1142.695036
2017-09-24 09:07:00+08:00,1387.044916
2017-09-24 09:17:00+08:00,1157.06855728
2017-09-24 09:27:00+08:00,1121.13475104
2017-09-24 09:37:00+08:00,977.39952608
2017-09-24 09:47:00+08:00,1171.4420816
2017-09-24 09:57:00+08:00,1214.56264848
2017-09-24 10:07:00+08:00,927.0921985599999
2017-09-24 10:17:00+08:00,848.03782544
2017-09-24 10:27:00+08:00,1926.0520096
2017-09-24 10:37:00+08:00,1753.5697390399998
2017-09-24 10:47:00+08:00,970.21276544
2017-09-24 10:57:00+08:00,1006.1465716800001
2017-09-24 11:07:00+08:00,1106.76122976
2017-09-24 11:17:00+08:00,991.7730504000001
2017-09-24 11:27:00+08:00,848.03782544
2017-09-24 11:37:00+08:00,984.5862897599999
2017-09-24 11:47:00+08:00,646.8085092800001
2017-09-24 11:57:00+08:00,467.13948112
2017-09-24 12:07:00+08:00,495.88652368
2017-09-24 12:17:00+08:00,531.8203299200001
2017-09-24 12:27:00+08:00,481.5130024
2017-09-24 12:37:00+08:00,481.5130024
2017-09-24 12:47:00+08:00,668.36879424
2017-09-24 12:57:00+08:00,574.94089984
2017-09-24 13:07:00+08:00,402.45862927999997
2017-09-24 13:17:00+08:00,546.1938542400001
2017-09-24 13:27:00+08:00,1013.3333323200001
2017-09-24 13:37:00+08:00,1121.13475104
2017-09-24 13:47:00+08:00,1034.8936172800002
2017-09-24 13:57:00+08:00,704.3026004799999
2017-09-24 14:07:00+08:00,229.97635872
2017-09-24 14:17:00+08:00,603.6879424
2017-09-24 14:27:00+08:00,1092.3877054400002
2017-09-24 14:37:00+08:00,668.36879424
2017-09-24 14:47:00+08:00,919.9054379199999
2017-09-24 14:57:00+08:00,2594.4208038399997
2017-09-24 15:07:00+08:00,1250.49645472
2017-09-24 15:17:00+08:00,186.85579184
2017-09-24 15:27:00+08:00,1882.9314427199997
2017-09-24 15:37:00+08:00,2112.9078014399997
2017-09-24 15:47:00+08:00,2465.05910016
2017-09-24 15:57:00+08:00,1559.52718656
2017-09-24 16:07:00+08:00,2421.93853328
2017-09-24 16:17:00+08:00,2127.28132272
2017-09-24 16:27:00+08:00,1408.6052009599998
2017-09-24 16:37:00+08:00,1983.5461008000002
2017-09-24 16:47:00+08:00,1732.00945712
2017-09-24 16:57:00+08:00,1042.0803779199998
2017-09-24 17:07:00+08:00,697.11583984
2017-09-24 17:17:00+08:00,438.39243552000005
2017-09-24 17:27:00+08:00,330.5910168
2017-09-24 17:37:00+08:00,79.05437312
2017-09-24 17:47:00+08:00,35.93380624
2017-09-24 17:57:00+08:00,0.0
2017-09-25 07:07:00+08:00,265.91016496000003
2017-09-25 07:17:00+08:00,86.24113376
2017-09-25 07:27:00+08:00,71.86761248
2017-09-25 07:37:00+08:00,172.48227056000002
2017-09-25 07:47:00+08:00,366.52482303999994
2017-09-25 07:57:00+08:00,452.7659568
2017-09-25 08:07:00+08:00,316.21749552
2017-09-25 08:17:00+08:00,445.57919616000004
2017-09-25 08:27:00+08:00,574.94089984
2017-09-25 08:37:00+08:00,474.32624176
2017-09-25 08:47:00+08:00,416.83215056000006
2017-09-25 08:57:00+08:00,445.57919616000004
2017-09-25 09:07:00+08:00,546.1938542400001
2017-09-25 09:17:00+08:00,380.89834432
2017-09-25 09:27:00+08:00,337.77777744
2017-09-25 09:37:00+08:00,265.91016496000003
2017-09-25 09:47:00+08:00,201.22931312
2017-09-25 09:57:00+08:00,251.53664368
2017-09-25 10:07:00+08:00,301.8439712
2017-09-25 10:17:00+08:00,258.72340432000004
2017-09-25 10:27:00+08:00,172.48227056000002
2017-09-25 10:37:00+08:00,107.80141871999999
2017-09-25 10:47:00+08:00,79.05437312
2017-09-25 10:57:00+08:00,79.05437312
2017-09-25 11:07:00+08:00,114.98817936
2017-09-25 11:17:00+08:00,201.22931312
2017-09-25 11:27:00+08:00,309.03073184
2017-09-25 11:37:00+08:00,409.64538992000007
2017-09-25 11:47:00+08:00,553.38061488
2017-09-25 11:57:00+08:00,848.03782544
2017-09-25 12:07:00+08:00,1279.24350032
2017-09-25 12:17:00+08:00,2141.65484704
2017-09-25 12:27:00+08:00,3399.3380623999997
2017-09-25 12:37:00+08:00,3255.60283744
2017-09-25 12:47:00+08:00,2177.58865328
2017-09-25 12:57:00+08:00,1573.90070784
2017-09-25 13:07:00+08:00,2084.1607558399996
2017-09-25 13:17:00+08:00,2587.2340432
2017-09-25 13:27:00+08:00,2048.2269496
2017-09-25 13:37:00+08:00,1969.17257648
2017-09-25 13:47:00+08:00,3004.0661937600003
2017-09-25 13:57:00+08:00,1638.5815596800003
2017-09-25 14:07:00+08:00,2112.9078014399997
2017-09-25 14:17:00+08:00,546.1938542400001
2017-09-25 14:27:00+08:00,438.39243552000005
2017-09-25 14:37:00+08:00,697.11583984
2017-09-25 14:47:00+08:00,1171.4420816
2017-09-25 14:57:00+08:00,2457.87233952
2017-09-25 15:07:00+08:00,2910.63829936
2017-09-25 15:17:00+08:00,1818.2505908800001
2017-09-25 15:27:00+08:00,2465.05910016
2017-09-25 15:37:00+08:00,2522.5531913600003
2017-09-25 15:47:00+08:00,2263.8297870399997
2017-09-25 15:57:00+08:00,1854.1843971199999
2017-09-25 16:07:00+08:00,682.74231552
2017-09-25 16:17:00+08:00,1846.99763648
2017-09-25 16:27:00+08:00,1710.44917216
2017-09-25 16:37:00+08:00,1825.43735152
2017-09-25 16:47:00+08:00,179.6690312
2017-09-25 16:57:00+08:00,208.41607679999998
2017-09-25 17:07:00+08:00,1523.5933803199998
2017-09-25 17:17:00+08:00,653.99527296
2017-09-25 17:27:00+08:00,646.8085092800001
2017-09-25 17:37:00+08:00,733.0496460799999
2017-09-25 17:47:00+08:00,64.68085184
2017-09-25 17:57:00+08:00,28.7470456
2017-09-26 07:07:00+08:00,215.60283743999997
2017-09-26 07:17:00+08:00,251.53664368
2017-09-26 07:27:00+08:00,287.47044992
2017-09-26 07:37:00+08:00,330.5910168
2017-09-26 07:47:00+08:00,438.39243552000005
2017-09-26 07:57:00+08:00,589.31442112
2017-09-26 08:07:00+08:00,689.9290791999999
2017-09-26 08:17:00+08:00,790.54373424
2017-09-26 08:27:00+08:00,711.48936112
2017-09-26 08:37:00+08:00,776.1702129599998
2017-09-26 08:47:00+08:00,1171.4420816
2017-09-26 08:57:00+08:00,855.22458608
2017-09-26 09:07:00+08:00,1387.044916
2017-09-26 09:17:00+08:00,1401.41844032
2017-09-26 09:27:00+08:00,1142.695036
2017-09-26 09:37:00+08:00,912.71867728
2017-09-26 09:47:00+08:00,826.4775404799999
2017-09-26 09:57:00+08:00,2436.3120575999997
2017-09-26 10:07:00+08:00,1422.97872224
2017-09-26 10:17:00+08:00,855.22458608
2017-09-26 10:27:00+08:00,2508.17967008
2017-09-26 10:37:00+08:00,1602.64775344
2017-09-26 10:47:00+08:00,675.55555488
2017-09-26 10:57:00+08:00,790.54373424
2017-09-26 11:07:00+08:00,2522.5531913600003
2017-09-26 11:17:00+08:00,1803.8770696
2017-09-26 11:27:00+08:00,2055.41371024
2017-09-26 11:37:00+08:00,2069.7872345600003
2017-09-26 11:47:00+08:00,3032.8132393600004
2017-09-26 11:57:00+08:00,1200.18912416
2017-09-26 12:07:00+08:00,2493.80614576
2017-09-26 12:17:00+08:00,3090.3073275199995
2017-09-26 12:27:00+08:00,2263.8297870399997
2017-09-26 12:37:00+08:00,1300.8037822400001
2017-09-26 12:47:00+08:00,1121.13475104
2017-09-26 12:57:00+08:00,2702.2222225600003
2017-09-26 13:07:00+08:00,3176.5484643199998
2017-09-26 13:17:00+08:00,3111.86761248
2017-09-26 13:27:00+08:00,3111.86761248
2017-09-26 13:37:00+08:00,3018.43971504
2017-09-26 13:47:00+08:00,3040.0
2017-09-26 13:57:00+08:00,3040.0
2017-09-26 14:07:00+08:00,2996.8794331199997
2017-09-26 14:17:00+08:00,2946.57210256
2017-09-26 14:27:00+08:00,2896.2647750399997
2017-09-26 14:37:00+08:00,2845.9574475199997
2017-09-26 14:47:00+08:00,2781.2765956800004
2017-09-26 14:57:00+08:00,2723.78250448
2017-09-26 15:07:00+08:00,2680.6619376000003
2017-09-26 15:17:00+08:00,2615.9810888
2017-09-26 15:27:00+08:00,2587.2340432
2017-09-26 15:37:00+08:00,2479.43262448
2017-09-26 15:47:00+08:00,2357.25768448
2017-09-26 15:57:00+08:00,2263.8297870399997
2017-09-26 16:07:00+08:00,2141.65484704
2017-09-26 16:17:00+08:00,2026.66666768
2017-09-26 16:27:00+08:00,1890.1182033599998
2017-09-26 16:37:00+08:00,1760.75649968
2017-09-26 16:47:00+08:00,1552.3404259199997
2017-09-26 16:57:00+08:00,1322.3640672
2017-09-26 17:07:00+08:00,1279.24350032
2017-09-26 17:17:00+08:00,1099.5744691199998
2017-09-26 17:27:00+08:00,876.7848710400001
2017-09-26 17:37:00+08:00,539.0070936000001
2017-09-26 17:47:00+08:00,172.48227056000002
2017-09-26 17:57:00+08:00,35.93380624
2017-09-27 07:07:00+08:00,244.34988303999998
2017-09-27 07:17:00+08:00,301.8439712
2017-09-27 07:27:00+08:00,402.45862927999997
2017-09-27 07:37:00+08:00,438.39243552000005
2017-09-27 07:47:00+08:00,409.64538992000007
2017-09-27 07:57:00+08:00,474.32624176
2017-09-27 08:07:00+08:00,596.50118176
2017-09-27 08:17:00+08:00,603.6879424
2017-09-27 08:27:00+08:00,596.50118176
2017-09-27 08:37:00+08:00,1049.26713856
2017-09-27 08:47:00+08:00,1164.25531792
2017-09-27 08:57:00+08:00,1315.17730352
2017-09-27 09:07:00+08:00,1272.05673664
2017-09-27 09:17:00+08:00,919.9054379199999
2017-09-27 09:27:00+08:00,977.39952608
2017-09-27 09:37:00+08:00,963.0260048
2017-09-27 09:47:00+08:00,754.609928
2017-09-27 09:57:00+08:00,891.1583923200001
2017-09-27 10:07:00+08:00,1193.00236352
2017-09-27 10:17:00+08:00,1602.64775344
2017-09-27 10:27:00+08:00,1343.92434912
2017-09-27 10:37:00+08:00,1911.67848832
2017-09-27 10:47:00+08:00,2156.02836832
2017-09-27 10:57:00+08:00,2314.13711456
2017-09-27 11:07:00+08:00,1961.98581584
2017-09-27 11:17:00+08:00,2723.78250448
2017-09-27 11:27:00+08:00,2148.84160768
2017-09-27 11:37:00+08:00,2680.6619376000003
2017-09-27 11:47:00+08:00,2328.51063888
2017-09-27 11:57:00+08:00,1796.6903059199997
2017-09-27 12:07:00+08:00,1861.37115776
2017-09-27 12:17:00+08:00,704.3026004799999
2017-09-27 12:27:00+08:00,840.8510648
2017-09-27 12:37:00+08:00,1502.0330984
2017-09-27 12:47:00+08:00,1645.7683203200002
2017-09-27 12:57:00+08:00,2062.6004739200002
2017-09-27 13:07:00+08:00,1473.2860528
2017-09-27 13:17:00+08:00,1537.9669015999998
2017-09-27 13:27:00+08:00,984.5862897599999
2017-09-27 13:37:00+08:00,574.94089984
2017-09-27 13:47:00+08:00,776.1702129599998
2017-09-27 13:57:00+08:00,826.4775404799999
2017-09-27 14:07:00+08:00,1207.3758878400001
2017-09-27 14:17:00+08:00,1142.695036
2017-09-27 14:27:00+08:00,1458.9125284800002
2017-09-27 14:37:00+08:00,2845.9574475199997
2017-09-27 14:47:00+08:00,1149.8817966400002
2017-09-27 14:57:00+08:00,1063.6406628800003
2017-09-27 15:07:00+08:00,1602.64775344
2017-09-27 15:17:00+08:00,2120.0945620800003
2017-09-27 15:27:00+08:00,1760.75649968
2017-09-27 15:37:00+08:00,1351.11110976
2017-09-27 15:47:00+08:00,1487.65957408
2017-09-27 15:57:00+08:00,2472.24586384
2017-09-27 16:07:00+08:00,1566.7139472000001
2017-09-27 16:17:00+08:00,1458.9125284800002
2017-09-27 16:27:00+08:00,330.5910168
2017-09-27 16:37:00+08:00,567.7541361599999
2017-09-27 16:47:00+08:00,1020.5200960000001
2017-09-27 16:57:00+08:00,445.57919616000004
2017-09-27 17:07:00+08:00,309.03073184
2017-09-27 17:17:00+08:00,158.10874624
2017-09-27 17:27:00+08:00,64.68085184
2017-09-27 17:37:00+08:00,107.80141871999999
2017-09-27 17:47:00+08:00,100.61465808000001
2017-09-27 17:57:00+08:00,57.4940912
2017-09-29 07:07:00+08:00,100.61465808000001
2017-09-29 07:17:00+08:00,100.61465808000001
2017-09-29 07:27:00+08:00,136.54846432
2017-09-29 07:37:00+08:00,194.04255247999998
2017-09-29 07:47:00+08:00,294.65721056
2017-09-29 07:57:00+08:00,409.64538992000007
2017-09-29 08:07:00+08:00,531.8203299200001
2017-09-29 08:17:00+08:00,668.36879424
2017-09-29 08:27:00+08:00,819.2907798400001
2017-09-29 08:37:00+08:00,970.21276544
2017-09-29 08:47:00+08:00,1121.13475104
2017-09-29 08:57:00+08:00,1250.49645472
2017-09-29 09:07:00+08:00,1394.23167968
2017-09-29 09:17:00+08:00,1523.5933803199998
2017-09-29 09:27:00+08:00,1652.9550840000002
2017-09-29 09:37:00+08:00,1782.3167846400002
2017-09-29 09:47:00+08:00,1897.3049640000002
2017-09-29 09:57:00+08:00,2012.2931433600002
2017-09-29 10:07:00+08:00,2019.4799039999998
2017-09-29 10:17:00+08:00,1947.61229456
2017-09-29 10:27:00+08:00,2350.0709208
2017-09-29 10:37:00+08:00,2580.04728256
2017-09-29 10:47:00+08:00,1739.1962177599999
2017-09-29 10:57:00+08:00,1652.9550840000002
2017-09-29 11:07:00+08:00,1430.1654859199998
2017-09-29 11:17:00+08:00,1933.2387702400001
2017-09-29 11:27:00+08:00,1228.93616976
2017-09-29 11:37:00+08:00,1983.5461008000002
2017-09-29 11:47:00+08:00,2278.20330832
2017-09-29 11:57:00+08:00,1085.2009448
2017-09-29 12:07:00+08:00,2292.57683264
2017-09-29 12:17:00+08:00,2917.8250599999997
2017-09-29 12:27:00+08:00,1042.0803779199998
2017-09-29 12:37:00+08:00,2960.94562688
2017-09-29 12:47:00+08:00,2177.58865328
2017-09-29 12:57:00+08:00,2235.08274144
2017-09-29 13:07:00+08:00,2615.9810888
2017-09-29 13:17:00+08:00,2939.38534192
2017-09-29 13:27:00+08:00,3090.3073275199995
2017-09-29 13:37:00+08:00,2630.35461008
2017-09-29 13:47:00+08:00,3212.4822705600004
2017-09-29 13:57:00+08:00,2860.3309688
2017-09-29 14:07:00+08:00,2723.78250448
2017-09-29 14:17:00+08:00,2889.0780144
2017-09-29 14:27:00+08:00,2989.69267248
2017-09-29 14:37:00+08:00,2278.20330832
2017-09-29 14:47:00+08:00,2788.46335632
2017-09-29 14:57:00+08:00,2723.78250448
2017-09-29 15:07:00+08:00,2695.03546192
2017-09-29 15:17:00+08:00,2084.1607558399996
2017-09-29 15:27:00+08:00,2493.80614576
2017-09-29 15:37:00+08:00,2278.20330832
2017-09-29 15:47:00+08:00,2213.52245952
2017-09-29 15:57:00+08:00,2191.96217456
2017-09-29 16:07:00+08:00,2170.40189264
2017-09-29 16:17:00+08:00,2134.4680864
2017-09-29 16:27:00+08:00,1509.21985904
2017-09-29 16:37:00+08:00,1775.130024
2017-09-29 16:47:00+08:00,963.0260048
2017-09-29 16:57:00+08:00,790.54373424
2017-09-29 17:07:00+08:00,1257.6832153599998
2017-09-29 17:17:00+08:00,1085.2009448
2017-09-29 17:27:00+08:00,876.7848710400001
2017-09-29 17:37:00+08:00,682.74231552
2017-09-29 17:47:00+08:00,344.96453808
2017-09-29 17:57:00+08:00,57.4940912
2017-09-30 07:07:00+08:00,114.98817936
2017-09-30 07:17:00+08:00,114.98817936
2017-09-30 07:27:00+08:00,158.10874624
2017-09-30 07:37:00+08:00,215.60283743999997
2017-09-30 07:47:00+08:00,301.8439712
2017-09-30 07:57:00+08:00,409.64538992000007
2017-09-30 08:07:00+08:00,546.1938542400001
2017-09-30 08:17:00+08:00,689.9290791999999
2017-09-30 08:27:00+08:00,840.8510648
2017-09-30 08:37:00+08:00,984.5862897599999
2017-09-30 08:47:00+08:00,1135.50827536
2017-09-30 08:57:00+08:00,1279.24350032
2017-09-30 09:07:00+08:00,1415.7919616
2017-09-30 09:17:00+08:00,1552.3404259199997
2017-09-30 09:27:00+08:00,1674.51536592
2017-09-30 09:37:00+08:00,1789.50354528
2017-09-30 09:47:00+08:00,1897.3049640000002
2017-09-30 09:57:00+08:00,1997.9196220800002
2017-09-30 10:07:00+08:00,2105.7210408
2017-09-30 10:17:00+08:00,2191.96217456
2017-09-30 10:27:00+08:00,2335.69739952
2017-09-30 10:37:00+08:00,1839.8108758399999
2017-09-30 10:47:00+08:00,2551.3002369600003
2017-09-30 10:57:00+08:00,2544.11347632
2017-09-30 11:07:00+08:00,2500.9929064
2017-09-30 11:17:00+08:00,2666.2884163199997
2017-09-30 11:27:00+08:00,2716.59574384
2017-09-30 11:37:00+08:00,2781.2765956800004
2017-09-30 11:47:00+08:00,2673.47517696
2017-09-30 11:57:00+08:00,2853.1442081600003
2017-09-30 12:07:00+08:00,2874.70449312
2017-09-30 12:17:00+08:00,2917.8250599999997
2017-09-30 12:27:00+08:00,2910.63829936
2017-09-30 12:37:00+08:00,2946.57210256
2017-09-30 12:47:00+08:00,2932.1985812800003
2017-09-30 12:57:00+08:00,2953.75886624
2017-09-30 13:07:00+08:00,2960.94562688
2017-09-30 13:17:00+08:00,2989.69267248
2017-09-30 13:27:00+08:00,2975.31914816
2017-09-30 13:37:00+08:00,2199.1489352000003
2017-09-30 13:47:00+08:00,2594.4208038399997
2017-09-30 13:57:00+08:00,1904.4917246399998
2017-09-30 14:07:00+08:00,3032.8132393600004
2017-09-30 14:17:00+08:00,2644.72813136
2017-09-30 14:27:00+08:00,3040.0
2017-09-30 14:37:00+08:00,2170.40189264
2017-09-30 14:47:00+08:00,1020.5200960000001
2017-09-30 14:57:00+08:00,2400.37825136
2017-09-30 15:07:00+08:00,1085.2009448
2017-09-30 15:17:00+08:00,2795.65011696
2017-09-30 15:27:00+08:00,1178.62884224
2017-09-30 15:37:00+08:00,1056.4538992
2017-09-30 15:47:00+08:00,1336.73758848
2017-09-30 15:57:00+08:00,697.11583984
2017-09-30 16:07:00+08:00,1660.14184464
2017-09-30 16:17:00+08:00,2199.1489352000003
2017-09-30 16:27:00+08:00,1660.14184464
2017-09-30 16:37:00+08:00,905.5319136
2017-09-30 16:47:00+08:00,1365.48463408
2017-09-30 16:57:00+08:00,682.74231552
2017-09-30 17:07:00+08:00,891.1583923200001
2017-09-30 17:17:00+08:00,1193.00236352
2017-09-30 17:27:00+08:00,970.21276544
2017-09-30 17:37:00+08:00,718.67612176
2017-09-30 17:47:00+08:00,424.01891119999993
2017-09-30 17:57:00+08:00,50.30732752
2017-10-02 07:07:00+08:00,100.61465808000001
2017-10-02 07:17:00+08:00,107.80141871999999
2017-10-02 07:27:00+08:00,150.9219856
2017-10-02 07:37:00+08:00,215.60283743999997
2017-10-02 07:47:00+08:00,301.8439712
2017-10-02 07:57:00+08:00,424.01891119999993
2017-10-02 08:07:00+08:00,546.1938542400001
2017-10-02 08:17:00+08:00,697.11583984
2017-10-02 08:27:00+08:00,833.6643011200001
2017-10-02 08:37:00+08:00,977.39952608
2017-10-02 08:47:00+08:00,1106.76122976
2017-10-02 08:57:00+08:00,1250.49645472
2017-10-02 09:07:00+08:00,1379.85815536
2017-10-02 09:17:00+08:00,1494.84633472
2017-10-02 09:27:00+08:00,1617.02127776
2017-10-02 09:37:00+08:00,1724.8226964800003
2017-10-02 09:47:00+08:00,1832.6241121599999
2017-10-02 09:57:00+08:00,1926.0520096
2017-10-02 10:07:00+08:00,2012.2931433600002
2017-10-02 10:17:00+08:00,2112.9078014399997
2017-10-02 10:27:00+08:00,2199.1489352000003
2017-10-02 10:37:00+08:00,2278.20330832
2017-10-02 10:47:00+08:00,2350.0709208
2017-10-02 10:57:00+08:00,2414.7517726399997
2017-10-02 11:07:00+08:00,2479.43262448
2017-10-02 11:17:00+08:00,2536.92671264
2017-10-02 11:27:00+08:00,2615.9810888
2017-10-02 11:37:00+08:00,2695.03546192
2017-10-02 11:47:00+08:00,2752.5295500800003
2017-10-02 11:57:00+08:00,2774.08983504
2017-10-02 12:07:00+08:00,2810.02364128
2017-10-02 12:17:00+08:00,2802.83688064
2017-10-02 12:27:00+08:00,2838.77068688
2017-10-02 12:37:00+08:00,2838.77068688
2017-10-02 12:47:00+08:00,2860.3309688
2017-10-02 12:57:00+08:00,2867.51772944
2017-10-02 13:07:00+08:00,2889.0780144
2017-10-02 13:17:00+08:00,2896.2647750399997
2017-10-02 13:27:00+08:00,2903.45153568
2017-10-02 13:37:00+08:00,2881.89125376
2017-10-02 13:47:00+08:00,2867.51772944
2017-10-02 13:57:00+08:00,2845.9574475199997
2017-10-02 14:07:00+08:00,2824.39716256
2017-10-02 14:17:00+08:00,2802.83688064
2017-10-02 14:27:00+08:00,2781.2765956800004
2017-10-02 14:37:00+08:00,2738.1560288
2017-10-02 14:47:00+08:00,2680.6619376000003
2017-10-02 14:57:00+08:00,2659.10165568
2017-10-02 15:07:00+08:00,2623.16784944
2017-10-02 15:17:00+08:00,2551.3002369600003
2017-10-02 15:27:00+08:00,2465.05910016
2017-10-02 15:37:00+08:00,2371.6312057600003
2017-10-02 15:47:00+08:00,2285.390072
2017-10-02 15:57:00+08:00,2191.96217456
2017-10-02 16:07:00+08:00,2091.34751648
2017-10-02 16:17:00+08:00,1969.17257648
2017-10-02 16:27:00+08:00,1846.99763648
2017-10-02 16:37:00+08:00,1717.6359328
2017-10-02 16:47:00+08:00,1581.08747152
2017-10-02 16:57:00+08:00,1408.6052009599998
2017-10-02 17:07:00+08:00,1286.43026096
2017-10-02 17:17:00+08:00,1078.01418416
2017-10-02 17:27:00+08:00,819.2907798400001
2017-10-02 17:37:00+08:00,539.0070936000001
2017-10-02 17:47:00+08:00,380.89834432
2017-10-02 17:57:00+08:00,107.80141871999999
2017-10-03 07:07:00+08:00,107.80141871999999
2017-10-03 07:17:00+08:00,129.36170063999998
2017-10-03 07:27:00+08:00,172.48227056000002
2017-10-03 07:37:00+08:00,229.97635872
2017-10-03 07:47:00+08:00,294.65721056
2017-10-03 07:57:00+08:00,330.5910168
2017-10-03 08:07:00+08:00,539.0070936000001
2017-10-03 08:17:00+08:00,718.67612176
2017-10-03 08:27:00+08:00,848.03782544
2017-10-03 08:37:00+08:00,1006.1465716800001
2017-10-03 08:47:00+08:00,1099.5744691199998
2017-10-03 08:57:00+08:00,1336.73758848
2017-10-03 09:07:00+08:00,1178.62884224
2017-10-03 09:17:00+08:00,1422.97872224
2017-10-03 09:27:00+08:00,1394.23167968
2017-10-03 09:37:00+08:00,1617.02127776
2017-10-03 09:47:00+08:00,1624.2080383999999
2017-10-03 09:57:00+08:00,1286.43026096
2017-10-03 10:07:00+08:00,1760.75649968
2017-10-03 10:17:00+08:00,2393.19149072
2017-10-03 10:27:00+08:00,2364.4444451199997
2017-10-03 10:37:00+08:00,2364.4444451199997
2017-10-03 10:47:00+08:00,2450.6855788800003
2017-10-03 10:57:00+08:00,1890.1182033599998
2017-10-03 11:07:00+08:00,1228.93616976
2017-10-03 11:17:00+08:00,1767.9432633600002
2017-10-03 11:27:00+08:00,1444.5390072
2017-10-03 11:37:00+08:00,2055.41371024
2017-10-03 11:47:00+08:00,2429.12529696
2017-10-03 11:57:00+08:00,1573.90070784
2017-10-03 12:07:00+08:00,2730.96926816
2017-10-03 12:17:00+08:00,2213.52245952
2017-10-03 12:27:00+08:00,1149.8817966400002
2017-10-03 12:37:00+08:00,2673.47517696
2017-10-03 12:47:00+08:00,1710.44917216
2017-10-03 12:57:00+08:00,1882.9314427199997
2017-10-03 13:07:00+08:00,1106.76122976
2017-10-03 13:17:00+08:00,675.55555488
2017-10-03 13:27:00+08:00,740.23640672
2017-10-03 13:37:00+08:00,2500.9929064
2017-10-03 13:47:00+08:00,1034.8936172800002
2017-10-03 13:57:00+08:00,1559.52718656
2017-10-03 14:07:00+08:00,2134.4680864
2017-10-03 14:17:00+08:00,3004.0661937600003
2017-10-03 14:27:00+08:00,2903.45153568
2017-10-03 14:37:00+08:00,1387.044916
2017-10-03 14:47:00+08:00,2738.1560288
2017-10-03 14:57:00+08:00,2163.21512896
2017-10-03 15:07:00+08:00,2544.11347632
2017-10-03 15:17:00+08:00,2551.3002369600003
2017-10-03 15:27:00+08:00,2112.9078014399997
2017-10-03 15:37:00+08:00,2436.3120575999997
2017-10-03 15:47:00+08:00,2242.26950208
2017-10-03 15:57:00+08:00,1688.8888902400001
2017-10-03 16:07:00+08:00,1228.93616976
2017-10-03 16:17:00+08:00,955.83924416
2017-10-03 16:27:00+08:00,1595.4609928
2017-10-03 16:37:00+08:00,1315.17730352
2017-10-03 16:47:00+08:00,416.83215056000006
2017-10-03 16:57:00+08:00,237.16311936
2017-10-03 17:07:00+08:00,653.99527296
2017-10-03 17:17:00+08:00,107.80141871999999
2017-10-03 17:27:00+08:00,208.41607679999998
2017-10-03 17:37:00+08:00,495.88652368
2017-10-03 17:47:00+08:00,330.5910168
2017-10-03 17:57:00+08:00,57.4940912
2017-10-04 07:07:00+08:00,172.48227056000002
2017-10-04 07:17:00+08:00,107.80141871999999
2017-10-04 07:27:00+08:00,150.9219856
2017-10-04 07:37:00+08:00,258.72340432000004
2017-10-04 07:47:00+08:00,316.21749552
2017-10-04 07:57:00+08:00,682.74231552
2017-10-04 08:07:00+08:00,776.1702129599998
